Flow info:,1003.0,0.0,0.0,0.0,0.0,1003.0,0.0,1003.0,1003.0,1003.0,1002.7885437011719,0.0,1003.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.4384213029007,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,250.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #64
Flow info:,304120.0,0.0,0.0,0.0,0.0,152060.0,214980.28466085167,304074.0,46.0,0.0,0.0,0.0,0.0,0.0,304074.0,304074.0489959717,0.0,304074.0,304074.0,0.0,3.2881750304961224,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,1052.0,250.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #65
Flow info:,397824.0,1412.0,0.0,661.5714285714286,667.5362305130853,33152.0,94513.15899881694,331743.0,0.0,47530.0,9505.987167358398,12331.524663763608,25275.0,211.0,377435.0,62905.82815806071,132191.66243846947,331743.0,0.0,0.0,15.082044474542954,1412.0,413.7692307692308,563.3375473973773,317349.1923076923,1.0,1.0,1.0,1.0,0.0,435.61538461538464,661.5714285714286,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #66
Flow info:,1304.0,0.0,0.0,0.0,0.0,652.0,725.4315565695081,1165.0,139.0,0.0,0.0,0.0,0.0,0.0,1165.0,1164.9131774902344,0.0,1165.0,1165.0,0.0,766.9233863594807,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,1052.0,250.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #67
Flow info:,369652.0,1412.0,0.0,661.5714285714286,667.5362305130853,30804.0,83358.59971983066,293010.0,0.0,57447.0,11489.439010620117,15420.999865123087,33630.0,184.0,347897.0,57982.842127482094,115998.37213639652,293010.0,0.0,0.0,16.231481141074784,1412.0,413.7692307692308,563.3375473973773,317349.1923076923,1.0,1.0,1.0,1.0,0.0,435.61538461538464,661.5714285714286,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #68
Flow info:,1031.0,0.0,0.0,0.0,0.0,1031.0,0.0,1031.0,1031.0,1031.0,1031.1603546142578,0.0,1031.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,1939.562543352601,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,250.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #69
Flow info:,404886.0,1412.0,0.0,661.5714285714286,667.5362305130853,33741.0,96792.70792592647,339634.0,0.0,48130.0,9626.007080078125,12456.660301309716,24534.0,163.0,383079.0,63846.468925476074,135541.1156825226,339634.0,0.0,0.0,14.818985817461275,1412.0,413.7692307692308,563.3375473973773,317349.1923076923,1.0,1.0,1.0,1.0,0.0,435.61538461538464,661.5714285714286,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #70
Flow info:,944.0,0.0,0.0,0.0,0.0,472.0,510.4826291639485,833.0,111.0,0.0,0.0,0.0,0.0,0.0,833.0,833.0345153808594,0.0,833.0,833.0,0.0,1059.1676767676768,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,1052.0,250.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #71
Flow info:,411813.0,1412.0,0.0,661.5714285714286,667.5362305130853,34318.0,83476.37945791951,294295.0,0.0,85617.0,17123.36540222168,22180.748529729466,46854.0,573.0,377471.0,62911.8283589681,115062.23655801221,294295.0,0.0,0.0,14.569727453990927,1412.0,413.7692307692308,563.3375473973773,317349.1923076923,1.0,1.0,1.0,1.0,0.0,435.61538461538464,661.5714285714286,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #72
Flow info:,925.0,0.0,0.0,0.0,0.0,925.0,0.0,925.0,925.0,925.0,924.8256683349609,0.0,925.0,925.0,0.0,0.0,0.0,0.0,0.0,0.0,2162.5697344676464,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,250.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #73
Flow info:,409286.0,1412.0,0.0,661.5714285714286,667.5362305130853,34107.0,96453.91697546054,338808.0,0.0,55568.0,11113.595962524414,13329.582722844094,29255.0,467.0,388680.0,64780.03660837809,134857.39353603034,338808.0,0.0,0.0,14.659674835582843,1412.0,413.7692307692308,563.3375473973773,317349.1923076923,1.0,1.0,1.0,1.0,0.0,435.61538461538464,661.5714285714286,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #74
Flow info:,1230.0,0.0,0.0,0.0,0.0,615.0,678.901435813481,1095.0,135.0,0.0,0.0,0.0,0.0,0.0,1095.0,1095.0565338134766,0.0,1095.0,1095.0,0.0,813.007171932545,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,1052.0,250.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #75
Flow info:,404681.0,1412.0,0.0,661.5714285714286,667.5362305130853,33723.0,96499.80703332208,338744.0,0.0,49348.0,9869.575500488281,12901.82780801072,26850.0,182.0,384054.0,64008.99092356364,135020.84783675332,338744.0,0.0,0.0,14.826494162977102,1412.0,413.7692307692308,563.3375473973773,317349.1923076923,1.0,1.0,1.0,1.0,0.0,435.61538461538464,661.5714285714286,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #76
Flow info:,802.0,0.0,0.0,0.0,0.0,401.0,465.3012075602701,730.0,72.0,0.0,0.0,0.0,0.0,0.0,730.0,730.0376892089844,0.0,730.0,730.0,0.0,1246.8204518430439,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,1052.0,250.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #77
Flow info:,439874.0,1412.0,0.0,661.5714285714286,667.5362305130853,36656.0,107364.63731470772,376292.0,0.0,48479.0,9695.816040039062,12648.254074120723,25919.0,200.0,419082.0,69846.9877243042,150524.76748938544,376292.0,0.0,0.0,13.64027176667308,1412.0,413.7692307692308,563.3375473973773,317349.1923076923,1.0,1.0,1.0,1.0,0.0,435.61538461538464,661.5714285714286,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #78
Flow info:,1133.0,0.0,0.0,0.0,0.0,566.0,615.68116304714,1002.0,131.0,0.0,0.0,0.0,0.0,0.0,1002.0,1001.8348693847656,0.0,1002.0,1002.0,0.0,882.6397306397306,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,1052.0,250.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #79
Flow info:,351122.0,1412.0,0.0,661.5714285714286,667.5362305130853,29260.0,80698.9615921772,283666.0,0.0,47327.0,9465.360641479492,12234.249971746282,23690.0,182.0,329218.0,54869.651794433594,112644.36996533998,283666.0,0.0,0.0,17.08808239492854,1412.0,413.7692307692308,563.3375473973773,317349.1923076923,1.0,1.0,1.0,1.0,0.0,435.61538461538464,661.5714285714286,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #80
Flow info:,936.0,0.0,0.0,0.0,0.0,936.0,0.0,936.0,936.0,936.0,935.7929229736328,0.0,936.0,936.0,0.0,0.0,0.0,0.0,0.0,0.0,2137.224968152866,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,250.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #81
Flow info:,400050.0,1412.0,0.0,661.5714285714286,667.5362305130853,33338.0,92742.04310566913,325856.0,0.0,54065.0,10812.997817993164,14071.88109737415,29914.0,281.0,378317.0,63052.852948506676,129415.83652743672,325856.0,0.0,0.0,14.998119113289453,1412.0,413.7692307692308,563.3375473973773,317349.1923076923,1.0,1.0,1.0,1.0,0.0,435.61538461538464,661.5714285714286,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #82
Flow info:,1173.0,0.0,0.0,0.0,0.0,586.0,586.1783690895141,1001.0,172.0,0.0,0.0,0.0,0.0,0.0,1001.0,1000.8811950683594,0.0,1001.0,1001.0,0.0,852.6741207562512,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,1052.0,250.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #83
Flow info:,461433.0,1412.0,0.0,661.5714285714286,667.5362305130853,38453.0,104026.64117697078,365873.0,0.0,70983.0,14196.634292602539,18212.676391208675,36103.0,278.0,429537.0,71589.50964609782,145044.15118214305,365873.0,0.0,0.0,13.002966325667527,1412.0,413.7692307692308,563.3375473973773,317349.1923076923,1.0,1.0,1.0,1.0,0.0,435.61538461538464,661.5714285714286,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #84
Flow info:,1760.0,0.0,0.0,0.0,0.0,1760.0,0.0,1760.0,1760.0,1760.0,1760.0059509277344,0.0,1760.0,1760.0,0.0,0.0,0.0,0.0,0.0,0.0,1136.3597940937416,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,250.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #85
Flow info:,373367.0,1412.0,0.0,661.5714285714286,667.5362305130853,31114.0,88016.37867990237,309334.0,0.0,46775.0,9354.972839355469,11497.72716544621,22587.0,322.0,352273.0,58712.16456095377,123156.21081175371,309334.0,0.0,0.0,16.069986602929475,1412.0,413.7692307692308,563.3375473973773,317349.1923076923,1.0,1.0,1.0,1.0,0.0,435.61538461538464,661.5714285714286,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #86
Flow info:,2626.0,0.0,0.0,0.0,0.0,2626.0,0.0,2626.0,2626.0,2626.0,2625.9422302246094,0.0,2626.0,2626.0,0.0,0.0,0.0,0.0,0.0,0.0,761.6313782458689,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,250.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #87
Flow info:,453737.0,1412.0,0.0,661.5714285714286,667.5362305130853,37811.0,111625.5952024777,391034.0,0.0,48233.0,9646.6064453125,12736.80528168357,27046.0,187.0,434326.0,72387.65557607014,156507.41591626737,391034.0,0.0,0.0,13.223518754292314,1412.0,413.7692307692308,563.3375473973773,317349.1923076923,1.0,1.0,1.0,1.0,0.0,435.61538461538464,661.5714285714286,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #88
Flow info:,1562.0,0.0,0.0,0.0,0.0,781.0,848.6689416153622,1381.0,181.0,0.0,0.0,0.0,0.0,0.0,1381.0,1381.1588287353516,0.0,1381.0,1381.0,0.0,640.1562881562882,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,1052.0,250.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #89
Flow info:,386994.0,1412.0,0.0,661.5714285714286,667.5362305130853,32250.0,92450.27770924671,324526.0,0.0,47951.0,9590.24429321289,11468.500986014225,24333.0,384.0,367543.0,61257.1636835734,129423.72673169314,324526.0,0.0,0.0,15.50411139676596,1412.0,413.7692307692308,563.3375473973773,317349.1923076923,1.0,1.0,1.0,1.0,0.0,435.61538461538464,661.5714285714286,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #90
Flow info:,1029.0,0.0,0.0,0.0,0.0,1029.0,0.0,1029.0,1029.0,1029.0,1029.0145874023438,0.0,1029.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.6070435588508,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,250.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #91
Flow info:,313533.0,0.0,0.0,0.0,0.0,156766.0,221648.92761963935,313496.0,37.0,0.0,0.0,0.0,0.0,0.0,313496.0,313495.8744049072,0.0,313496.0,313496.0,0.0,3.1894586677941255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,1052.0,250.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #92
Flow info:,369468.0,1412.0,0.0,661.5714285714286,667.5362305130853,30789.0,79073.56793890959,278331.0,0.0,69994.0,13998.794555664062,17909.70159874247,38365.0,124.0,341664.0,56943.97290547689,109579.34142538958,278331.0,0.0,0.0,16.23956723438223,1412.0,413.7692307692308,563.3375473973773,317349.1923076923,1.0,1.0,1.0,1.0,0.0,435.61538461538464,661.5714285714286,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #93
Flow info:,939.0,0.0,0.0,0.0,0.0,939.0,0.0,939.0,939.0,939.0,939.1307830810547,0.0,939.0,939.0,0.0,0.0,0.0,0.0,0.0,0.0,2129.628839807058,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,255.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #94
Flow info:,498636.0,1412.0,0.0,661.5714285714286,667.5362305130853,41553.0,105638.18681000688,372031.0,0.0,87833.0,17566.585540771484,23489.373448421684,47089.0,231.0,459648.0,76607.98231760661,146214.43693108318,372031.0,0.0,0.0,12.032825371719172,1412.0,413.7692307692308,563.3375473973773,317349.1923076923,1.0,1.0,1.0,1.0,0.0,435.61538461538464,661.5714285714286,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #95
Flow info:,2584.0,0.0,0.0,0.0,0.0,1292.0,1582.3612804930056,2411.0,173.0,0.0,0.0,0.0,0.0,0.0,2411.0,2410.888671875,0.0,2411.0,2411.0,0.0,386.99981546410777,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,1052.0,250.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #96
Flow info:,1272299.0,2904.0,0.0,322.1333333333333,790.6648076746797,45439.0,78326.3204450741,271861.0,0.0,1272299.0,97869.1577911377,112264.47322763549,293844.0,49.0,1092642.0,78045.86206163678,102657.25910980273,302541.0,0.0,0.0,11.003702302428469,4798.0,525.5172413793103,1269.1924209818749,1610849.4014778326,1.0,1.0,1.0,1.0,0.0,546.3448275862069,322.1333333333333,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #97
Flow info:,444267.0,1412.0,0.0,661.5714285714286,667.5362305130853,37022.0,106429.03602709058,373372.0,0.0,51382.0,10276.412963867188,13645.541378832497,28773.0,199.0,423344.0,70557.31614430745,148878.04943125855,373372.0,0.0,0.0,13.505390978060966,1412.0,413.7692307692308,563.3375473973773,317349.1923076923,1.0,1.0,1.0,1.0,0.0,435.61538461538464,661.5714285714286,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #98
Flow info:,1431.0,0.0,0.0,0.0,0.0,715.0,676.7097996909146,1194.0,237.0,0.0,0.0,0.0,0.0,0.0,1194.0,1194.000244140625,0.0,1194.0,1194.0,0.0,698.817727424192,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,1052.0,250.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #99
Flow info:,418108.0,1412.0,0.0,661.5714285714286,667.5362305130853,34842.0,100629.30009313759,352961.0,0.0,49018.0,9803.581237792969,12762.278184638459,27003.0,239.0,398280.0,66379.98421986897,140872.83219682632,352961.0,0.0,0.0,14.350359702384482,1412.0,413.7692307692308,563.3375473973773,317349.1923076923,1.0,1.0,1.0,1.0,0.0,435.61538461538464,661.5714285714286,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #100
Flow info:,2758.0,0.0,0.0,0.0,0.0,1379.0,961.6224956245583,2059.0,699.0,0.0,0.0,0.0,0.0,0.0,2059.0,2058.9828491210938,0.0,2059.0,2059.0,0.0,362.57814661134165,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,1052.0,250.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #101
Flow info:,384337.0,1412.0,0.0,661.5714285714286,667.5362305130853,32028.0,91022.63448913251,319731.0,0.0,45352.0,9070.396423339844,11874.361166495786,22934.0,134.0,363308.0,60551.32548014323,127328.54461350395,319731.0,0.0,0.0,15.611301554689565,1412.0,413.7692307692308,563.3375473973773,317349.1923076923,1.0,1.0,1.0,1.0,0.0,435.61538461538464,661.5714285714286,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #102
Flow info:,807.0,0.0,0.0,0.0,0.0,807.0,0.0,807.0,807.0,807.0,806.8084716796875,0.0,807.0,807.0,0.0,0.0,0.0,0.0,0.0,0.0,2478.903073286052,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,250.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #103
Flow info:,298918.0,0.0,0.0,0.0,0.0,149459.0,211050.00674351378,298694.0,224.0,0.0,0.0,0.0,0.0,0.0,298694.0,298693.8953399658,0.0,298694.0,298694.0,0.0,3.345398974120102,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,1052.0,250.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #104
Flow info:,437121.0,1412.0,0.0,661.5714285714286,667.5362305130853,36427.0,103983.9833526099,364921.0,0.0,57800.0,11559.96322631836,14457.62509936046,29852.0,261.0,412616.0,68769.33574676514,145609.21090494026,364921.0,0.0,0.0,13.726179190997362,1412.0,413.7692307692308,563.3375473973773,317349.1923076923,1.0,1.0,1.0,1.0,0.0,435.61538461538464,661.5714285714286,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #105
Flow info:,1062.0,0.0,0.0,0.0,0.0,531.0,582.6380338145991,943.0,119.0,0.0,0.0,0.0,0.0,0.0,943.0,942.9454803466797,0.0,943.0,943.0,0.0,941.6937584193983,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,1052.0,250.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #106
Flow info:,430193.0,1412.0,0.0,661.5714285714286,667.5362305130853,35849.0,102017.37777592958,358169.0,0.0,54011.0,10802.221298217773,13612.126720781918,26712.0,258.0,403904.0,67317.32686360677,142944.1705663015,358169.0,0.0,0.0,13.947230042785254,1412.0,413.7692307692308,563.3375473973773,317349.1923076923,1.0,1.0,1.0,1.0,0.0,435.61538461538464,661.5714285714286,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #107
Flow info:,1726.0,0.0,0.0,0.0,0.0,863.0,939.031784822719,1527.0,199.0,0.0,0.0,0.0,0.0,0.0,1527.0,1527.0709991455078,0.0,1527.0,1527.0,0.0,579.3237569060774,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,1052.0,250.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #108
Flow info:,457381.0,1412.0,0.0,661.5714285714286,667.5362305130853,38115.0,109524.6315655555,384348.0,0.0,53603.0,10720.586776733398,13436.942664214192,29268.0,374.0,436689.0,72781.52306874593,153196.0166096964,384348.0,0.0,0.0,13.118165966862925,1412.0,413.7692307692308,563.3375473973773,317349.1923076923,1.0,1.0,1.0,1.0,0.0,435.61538461538464,661.5714285714286,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #109
Flow info:,1433.0,0.0,0.0,0.0,0.0,716.0,806.8592678925553,1287.0,146.0,0.0,0.0,0.0,0.0,0.0,1287.0,1286.9834899902344,0.0,1287.0,1287.0,0.0,697.8875207986689,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,1052.0,250.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #110
Flow info:,396257.0,1412.0,0.0,661.5714285714286,667.5362305130853,33021.0,95583.98958526492,335300.0,0.0,42572.0,8514.404296875,10830.607094198887,22308.0,353.0,378197.0,63032.86552429199,133800.39694724482,335300.0,0.0,0.0,15.141682154819758,1412.0,413.7692307692308,563.3375473973773,317349.1923076923,1.0,1.0,1.0,1.0,0.0,435.61538461538464,661.5714285714286,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #111
Flow info:,1144.0,0.0,0.0,0.0,0.0,1144.0,0.0,1144.0,1144.0,1144.0,1143.9323425292969,0.0,1144.0,1144.0,0.0,0.0,0.0,0.0,0.0,0.0,1748.3551479783243,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,250.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #112
Flow info:,488025.0,1412.0,0.0,661.5714285714286,667.5362305130853,40669.0,111643.59862348816,392252.0,0.0,79715.0,15943.002700805664,22652.32085652361,50881.0,194.0,461061.0,76843.5001373291,155498.05689883805,392252.0,0.0,0.0,12.294453387398171,1412.0,413.7692307692308,563.3375473973773,317349.1923076923,1.0,1.0,1.0,1.0,0.0,435.61538461538464,661.5714285714286,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #113
Flow info:,1970.0,0.0,0.0,0.0,0.0,985.0,1227.4848160312777,1853.0,117.0,0.0,0.0,0.0,0.0,0.0,1853.0,1852.9891967773438,0.0,1853.0,1853.0,0.0,507.6006293113881,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,1052.0,250.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #114
Flow info:,404090.0,1412.0,0.0,661.5714285714286,667.5362305130853,33674.0,94874.75660583333,333362.0,0.0,52916.0,10583.209991455078,12619.230335213391,24850.0,276.0,379481.0,63246.8064626058,132823.7199727911,333362.0,0.0,0.0,14.848180043849815,1412.0,413.7692307692308,563.3375473973773,317349.1923076923,1.0,1.0,1.0,1.0,0.0,435.61538461538464,661.5714285714286,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #115
Flow info:,1458.0,0.0,0.0,0.0,0.0,729.0,797.7555486142022,1293.0,165.0,0.0,0.0,0.0,0.0,0.0,1293.0,1293.182373046875,0.0,1293.0,1293.0,0.0,685.7920209287116,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,1052.0,250.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #116
Flow info:,386738.0,1412.0,0.0,661.5714285714286,667.5362305130853,32228.0,89235.83833413188,313579.0,0.0,52203.0,10440.587997436523,13849.15981030559,29063.0,132.0,365563.0,60927.15263366699,124453.47879209626,313579.0,0.0,0.0,15.514376760452674,1412.0,413.7692307692308,563.3375473973773,317349.1923076923,1.0,1.0,1.0,1.0,0.0,435.61538461538464,661.5714285714286,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #117
Flow info:,981.0,0.0,0.0,0.0,0.0,981.0,0.0,981.0,981.0,981.0,980.8540344238281,0.0,981.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,2039.0393777345648,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,250.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #118
Flow info:,438061.0,1412.0,0.0,579.625,660.051932480641,33697.0,96913.21037505593,353766.0,0.0,57035.0,11406.993865966797,15323.061874283696,33644.0,176.0,416866.0,59552.29486737932,130596.63101208783,353766.0,0.0,0.0,13.69672263643345,1412.0,384.64285714285717,552.1001312670148,304814.554945055,1.0,1.0,1.0,1.0,0.0,406.35714285714283,579.625,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #119
Flow info:,1425.0,0.0,0.0,0.0,0.0,713.0,785.7858436371083,1268.0,157.0,0.0,0.0,0.0,0.0,0.0,1268.0,1268.148422241211,0.0,1268.0,1268.0,0.0,701.7406725782165,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,1052.0,250.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #120
Flow info:,594877.0,1412.0,0.0,661.5714285714286,667.5362305130853,49573.0,107983.01856998481,349425.0,0.0,224496.0,44899.17755126953,79366.8044478492,183861.0,319.0,411139.0,68523.16856384277,138530.3093173273,349425.0,0.0,0.0,10.086118564623792,1412.0,413.7692307692308,563.3375473973773,317349.1923076923,1.0,1.0,1.0,1.0,0.0,435.61538461538464,661.5714285714286,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #121
Flow info:,1031.0,0.0,0.0,0.0,0.0,1031.0,0.0,1031.0,1031.0,1031.0,1031.1603546142578,0.0,1031.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,1939.562543352601,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,250.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #122
Flow info:,388098.0,1412.0,0.0,661.5714285714286,667.5362305130853,32342.0,89583.73152521133,315003.0,0.0,56625.0,11325.02555847168,15397.64536743842,33426.0,237.0,366498.0,61082.99891153971,124937.0132017567,315003.0,0.0,0.0,15.460012618250019,1412.0,413.7692307692308,563.3375473973773,317349.1923076923,1.0,1.0,1.0,1.0,0.0,435.61538461538464,661.5714285714286,65535.0,65535.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #123
Flow info:,772.0,0.0,0.0,0.0,0.0,772.0,0.0,772.0,772.0,772.0,771.9993591308594,0.0,772.0,772.0,0.0,0.0,0.0,0.0,0.0,0.0,2590.67572575664,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,250.0,-1.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #124
Flow info:,294815.0,0.0,0.0,0.0,0.0,147408.0,208421.89785776846,294784.0,31.0,0.0,0.0,0.0,0.0,0.0,294784.0,294784.0690612793,0.0,294784.0,294784.0,0.0,3.3919569380466847,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,1052.0,250.0,0.0,0.0,0.0,0.0,0.0
--------------------------------------------------------------------------------------------------
Flow #125
